ncs_id,ncs_code,ncs_label,is_active
NCS_6010_Y10R,6010-Y10R,NCS 6010-Y10R,1
NCS_6010_Y30R,6010-Y30R,NCS 6010-Y30R,1
NCS_6010_Y50R,6010-Y50R,NCS 6010-Y50R,1
NCS_6010_Y70R,6010-Y70R,NCS 6010-Y70R,1
NCS_6010_Y90R,6010-Y90R,NCS 6010-Y90R,1
NCS_6020_B,6020-B,NCS 6020-B,1
NCS_6020_B10G,6020-B10G,NCS 6020-B10G,1
NCS_6020_B30G,6020-B30G,NCS 6020-B30G,1
NCS_6020_B50G,6020-B50G,NCS 6020-B50G,1
NCS_6020_B70G,6020-B70G,NCS 6020-B70G,1
NCS_6020_B90G,6020-B90G,NCS 6020-B90G,1
NCS_6020_G,6020-G,NCS 6020-G,1
NCS_6020_G10Y,6020-G10Y,NCS 6020-G10Y,1
NCS_6020_G30Y,6020-G30Y,NCS 6020-G30Y,1
NCS_6020_G50Y,6020-G50Y,NCS 6020-G50Y,1
NCS_6020_G70Y,6020-G70Y,NCS 6020-G70Y,1
NCS_6020_G90Y,6020-G90Y,NCS 6020-G90Y,1
NCS_6020_R,6020-R,NCS 6020-R,1
NCS_6020_R10B,6020-R10B,NCS 6020-R10B,1
NCS_6020_R20B,6020-R20B,NCS 6020-R20B,1
NCS_6020_R30B,6020-R30B,NCS 6020-R30B,1
NCS_6020_R40B,6020-R40B,NCS 6020-R40B,1
NCS_6020_R50B,6020-R50B,NCS 6020-R50B,1
NCS_6020_R60B,6020-R60B,NCS 6020-R60B,1
NCS_6020_R70B,6020-R70B,NCS 6020-R70B,1
NCS_6020_R80B,6020-R80B,NCS 6020-R80B,1
NCS_6020_R90B,6020-R90B,NCS 6020-R90B,1
NCS_6020_Y,6020-Y,NCS 6020-Y,1
NCS_6020_Y10R,6020-Y10R,NCS 6020-Y10R,1
NCS_6020_Y20R,6020-Y20R,NCS 6020-Y20R,1
NCS_6020_Y30R,6020-Y30R,NCS 6020-Y30R,1
NCS_6020_Y40R,6020-Y40R,NCS 6020-Y40R,1
NCS_6020_Y50R,6020-Y50R,NCS 6020-Y50R,1
NCS_6020_Y60R,6020-Y60R,NCS 6020-Y60R,1
NCS_6020_Y70R,6020-Y70R,NCS 6020-Y70R,1
NCS_6020_Y80R,6020-Y80R,NCS 6020-Y80R,1
NCS_6020_Y90R,6020-Y90R,NCS 6020-Y90R,1
NCS_6030_B,6030-B,NCS 6030-B,1
NCS_6030_B10G,6030-B10G,NCS 6030-B10G,1
NCS_6030_B30G,6030-B30G,NCS 6030-B30G,1
NCS_6030_B50G,6030-B50G,NCS 6030-B50G,1
NCS_6030_B70G,6030-B70G,NCS 6030-B70G,1
NCS_6030_B90G,6030-B90G,NCS 6030-B90G,1
NCS_6030_G,6030-G,NCS 6030-G,1
NCS_6030_G10Y,6030-G10Y,NCS 6030-G10Y,1
NCS_6030_G30Y,6030-G30Y,NCS 6030-G30Y,1
NCS_6030_G50Y,6030-G50Y,NCS 6030-G50Y,1
NCS_6030_G70Y,6030-G70Y,NCS 6030-G70Y,1
NCS_6030_G90Y,6030-G90Y,NCS 6030-G90Y,1
NCS_6030_R,6030-R,NCS 6030-R,1
NCS_6030_R10B,6030-R10B,NCS 6030-R10B,1
NCS_6030_R20B,6030-R20B,NCS 6030-R20B,1
NCS_6030_R30B,6030-R30B,NCS 6030-R30B,1
NCS_6030_R40B,6030-R40B,NCS 6030-R40B,1
NCS_6030_R50B,6030-R50B,NCS 6030-R50B,1
NCS_6030_R60B,6030-R60B,NCS 6030-R60B,1
NCS_6030_R70B,6030-R70B,NCS 6030-R70B,1
NCS_6030_R80B,6030-R80B,NCS 6030-R80B,1
NCS_6030_R90B,6030-R90B,NCS 6030-R90B,1
NCS_6030_Y,6030-Y,NCS 6030-Y,1
NCS_6030_Y10R,6030-Y10R,NCS 6030-Y10R,1
NCS_6030_Y20R,6030-Y20R,NCS 6030-Y20R,1
NCS_6030_Y30R,6030-Y30R,NCS 6030-Y30R,1
NCS_6030_Y40R,6030-Y40R,NCS 6030-Y40R,1
NCS_6030_Y50R,6030-Y50R,NCS 6030-Y50R,1
NCS_6030_Y60R,6030-Y60R,NCS 6030-Y60R,1
NCS_6030_Y70R,6030-Y70R,NCS 6030-Y70R,1
NCS_6030_Y80R,6030-Y80R,NCS 6030-Y80R,1
NCS_6030_Y90R,6030-Y90R,NCS 6030-Y90R,1
NCS_6035_B60G,6035-B60G,NCS 6035-B60G,1
NCS_6500_N,6500-N,NCS 6500-N,1
NCS_6502_B,6502-B,NCS 6502-B,1
NCS_6502_G,6502-G,NCS 6502-G,1
NCS_6502_R,6502-R,NCS 6502-R,1
NCS_6502_Y,6502-Y,NCS 6502-Y,1
NCS_6530_B30G,6530-B30G,NCS 6530-B30G,1
NCS_6530_B50G,6530-B50G,NCS 6530-B50G,1
NCS_6530_G10Y,6530-G10Y,NCS 6530-G10Y,1
NCS_6530_G50Y,6530-G50Y,NCS 6530-G50Y,1
NCS_7000_N,7000-N,NCS 7000-N,1
NCS_7005_B20G,7005-B20G,NCS 7005-B20G,1
NCS_7005_B80G,7005-B80G,NCS 7005-B80G,1
NCS_7005_G20Y,7005-G20Y,NCS 7005-G20Y,1
NCS_7005_G50Y,7005-G50Y,NCS 7005-G50Y,1
NCS_7005_G80Y,7005-G80Y,NCS 7005-G80Y,1
NCS_7005_R20B,7005-R20B,NCS 7005-R20B,1
NCS_7005_R50B,7005-R50B,NCS 7005-R50B,1
NCS_7005_R80B,7005-R80B,NCS 7005-R80B,1
NCS_7005_Y20R,7005-Y20R,NCS 7005-Y20R,1
NCS_7005_Y50R,7005-Y50R,NCS 7005-Y50R,1
NCS_7005_Y80R,7005-Y80R,NCS 7005-Y80R,1
NCS_7010_B10G,7010-B10G,NCS 7010-B10G,1
NCS_7010_B30G,7010-B30G,NCS 7010-B30G,1
NCS_7010_B50G,7010-B50G,NCS 7010-B50G,1
NCS_7010_B70G,7010-B70G,NCS 7010-B70G,1
NCS_7010_B90G,7010-B90G,NCS 7010-B90G,1
NCS_7010_G10Y,7010-G10Y,NCS 7010-G10Y,1
NCS_7010_G30Y,7010-G30Y,NCS 7010-G30Y,1
NCS_7010_G50Y,7010-G50Y,NCS 7010-G50Y,1
NCS_7010_G70Y,7010-G70Y,NCS 7010-G70Y,1
NCS_7010_G90Y,7010-G90Y,NCS 7010-G90Y,1
NCS_7010_R10B,7010-R10B,NCS 7010-R10B,1
NCS_7010_R30B,7010-R30B,NCS 7010-R30B,1
NCS_7010_R50B,7010-R50B,NCS 7010-R50B,1
NCS_7010_R70B,7010-R70B,NCS 7010-R70B,1
NCS_7010_R90B,7010-R90B,NCS 7010-R90B,1
NCS_7010_Y10R,7010-Y10R,NCS 7010-Y10R,1
NCS_7010_Y30R,7010-Y30R,NCS 7010-Y30R,1
NCS_7010_Y50R,7010-Y50R,NCS 7010-Y50R,1
NCS_7010_Y70R,7010-Y70R,NCS 7010-Y70R,1
NCS_7010_Y90R,7010-Y90R,NCS 7010-Y90R,1
NCS_7020_B,7020-B,NCS 7020-B,1
NCS_7020_B10G,7020-B10G,NCS 7020-B10G,1
NCS_7020_B30G,7020-B30G,NCS 7020-B30G,1
NCS_7020_B50G,7020-B50G,NCS 7020-B50G,1
NCS_7020_B70G,7020-B70G,NCS 7020-B70G,1
NCS_7020_B90G,7020-B90G,NCS 7020-B90G,1
NCS_7020_G,7020-G,NCS 7020-G,1
NCS_7020_G10Y,7020-G10Y,NCS 7020-G10Y,1
NCS_7020_G30Y,7020-G30Y,NCS 7020-G30Y,1
NCS_7020_G50Y,7020-G50Y,NCS 7020-G50Y,1
NCS_7020_G70Y,7020-G70Y,NCS 7020-G70Y,1
NCS_7020_G90Y,7020-G90Y,NCS 7020-G90Y,1
NCS_7020_R,7020-R,NCS 7020-R,1
NCS_7020_R10B,7020-R10B,NCS 7020-R10B,1
NCS_7020_R20B,7020-R20B,NCS 7020-R20B,1
NCS_7020_R30B,7020-R30B,NCS 7020-R30B,1
NCS_7020_R40B,7020-R40B,NCS 7020-R40B,1
NCS_7020_R50B,7020-R50B,NCS 7020-R50B,1
NCS_7020_R60B,7020-R60B,NCS 7020-R60B,1
NCS_7020_R70B,7020-R70B,NCS 7020-R70B,1
NCS_7020_R80B,7020-R80B,NCS 7020-R80B,1
NCS_7020_R90B,7020-R90B,NCS 7020-R90B,1
NCS_7020_Y,7020-Y,NCS 7020-Y,1
NCS_7020_Y10R,7020-Y10R,NCS 7020-Y10R,1
NCS_7020_Y20R,7020-Y20R,NCS 7020-Y20R,1
NCS_7020_Y30R,7020-Y30R,NCS 7020-Y30R,1
NCS_7020_Y40R,7020-Y40R,NCS 7020-Y40R,1
NCS_7020_Y50R,7020-Y50R,NCS 7020-Y50R,1
NCS_7020_Y60R,7020-Y60R,NCS 7020-Y60R,1
NCS_7020_Y70R,7020-Y70R,NCS 7020-Y70R,1
NCS_7020_Y80R,7020-Y80R,NCS 7020-Y80R,1
NCS_7020_Y90R,7020-Y90R,NCS 7020-Y90R,1
NCS_7500_N,7500-N,NCS 7500-N,1
NCS_7502_B,7502-B,NCS 7502-B,1
NCS_7502_G,7502-G,NCS 7502-G,1
NCS_7502_R,7502-R,NCS 7502-R,1
NCS_7502_Y,7502-Y,NCS 7502-Y,1
NCS_8000_N,8000-N,NCS 8000-N,1
NCS_8005_B20G,8005-B20G,NCS 8005-B20G,1
NCS_8005_B80G,8005-B80G,NCS 8005-B80G,1
NCS_8005_G20Y,8005-G20Y,NCS 8005-G20Y,1
NCS_8005_G50Y,8005-G50Y,NCS 8005-G50Y,1
NCS_8005_G80Y,8005-G80Y,NCS 8005-G80Y,1
NCS_8005_R20B,8005-R20B,NCS 8005-R20B,1
NCS_8005_R50B,8005-R50B,NCS 8005-R50B,1
NCS_8005_R80B,8005-R80B,NCS 8005-R80B,1
NCS_8005_Y20R,8005-Y20R,NCS 8005-Y20R,1
NCS_8005_Y50R,8005-Y50R,NCS 8005-Y50R,1
NCS_8005_Y80R,8005-Y80R,NCS 8005-Y80R,1
NCS_8010_B10G,8010-B10G,NCS 8010-B10G,1
NCS_8010_B30G,8010-B30G,NCS 8010-B30G,1
NCS_8010_B50G,8010-B50G,NCS 8010-B50G,1
NCS_8010_B70G,8010-B70G,NCS 8010-B70G,1
NCS_8010_B90G,8010-B90G,NCS 8010-B90G,1
NCS_8010_G10Y,8010-G10Y,NCS 8010-G10Y,1
NCS_8010_G30Y,8010-G30Y,NCS 8010-G30Y,1
NCS_8010_G50Y,8010-G50Y,NCS 8010-G50Y,1
NCS_8010_G70Y,8010-G70Y,NCS 8010-G70Y,1
NCS_8010_G90Y,8010-G90Y,NCS 8010-G90Y,1
NCS_8010_R10B,8010-R10B,NCS 8010-R10B,1
NCS_8010_R30B,8010-R30B,NCS 8010-R30B,1
NCS_8010_R50B,8010-R50B,NCS 8010-R50B,1
NCS_8010_R70B,8010-R70B,NCS 8010-R70B,1
NCS_8010_R90B,8010-R90B,NCS 8010-R90B,1
NCS_8010_Y10R,8010-Y10R,NCS 8010-Y10R,1
NCS_8010_Y30R,8010-Y30R,NCS 8010-Y30R,1
NCS_8010_Y50R,8010-Y50R,NCS 8010-Y50R,1
NCS_8010_Y70R,8010-Y70R,NCS 8010-Y70R,1
NCS_8010_Y90R,8010-Y90R,NCS 8010-Y90R,1
NCS_8500_N,8500-N,NCS 8500-N,1
NCS_8502_B,8502-B,NCS 8502-B,1
NCS_8502_G,8502-G,NCS 8502-G,1
NCS_8502_R,8502-R,NCS 8502-R,1
NCS_8502_Y,8502-Y,NCS 8502-Y,1
NCS_8505_B20G,8505-B20G,NCS 8505-B20G,1
NCS_8505_B80G,8505-B80G,NCS 8505-B80G,1
NCS_8505_G20Y,8505-G20Y,NCS 8505-G20Y,1
NCS_8505_G80Y,8505-G80Y,NCS 8505-G80Y,1
NCS_8505_R20B,8505-R20B,NCS 8505-R20B,1
NCS_8505_R80B,8505-R80B,NCS 8505-R80B,1
NCS_8505_Y20R,8505-Y20R,NCS 8505-Y20R,1
NCS_8505_Y80R,8505-Y80R,NCS 8505-Y80R,1
NCS_9000_N,9000-N,NCS 9000-N,1
